TIME_StartTime,IMU_AccX,IMU_AccY,IMU_AccZ,IMU_GyroX,IMU_GyroY,IMU_GyroZ,IMU_MagX,IMU_MagY,IMU_MagZ,LPOS_X,LPOS_Y,LPOS_Z,LPOS_VX,LPOS_VY,LPOS_VZ,LPOS_RefLat,LPOS_RefLon,LPOS_RefAlt,LPOS_XYFlags,LPOS_ZFlags,LPOS_Landed,RC_Ch0,RC_Ch1,RC_Ch2,RC_Ch3,RC_Ch4,RC_Ch5,RC_Ch6,RC_Ch7,RC_Count,ATT_Roll,ATT_Pitch,ATT_Yaw,ATT_RollRate,ATT_PitchRate,ATT_YawRate,ATT_GX,ATT_GY,ATT_GZ
118938446,0.316095948219,-0.186609834433,-9.8666934967,0.00754259712994,-0.0519207902253,-0.0371472649276,-0.138739868999,0.157662183046,0.492996096611,0.796659946442,-0.443036496639,-1.8187379837,0.0935846567154,0.20170648396,-0.547313809395,0.0,0.0,0.0,3,3,1,0.0985221639276,0.0051282052882,0.729695439339,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00215199869126,0.00721448613331,-2.2760052681,0.0053654583171,-0.0384657755494,-0.0179153047502,0.316095948219,-0.186609834433,-9.8666934967
118959781,-0.0434343218803,-0.344175070524,-10.093662262,-0.00450747879222,-0.0538479723036,-0.0254438128322,-0.134152948856,0.159326657653,0.496556520462,0.798753559589,-0.437964260578,-1.82821166515,0.0830116942525,0.212046384811,-0.540257096291,0.0,0.0,0.0,3,3,1,0.0985221639276,0.0102564105764,0.723350226879,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00211522029713,0.00653841998428,-2.27597117424,-0.00388485286385,-0.0448422580957,-0.0180602744222,-0.0434343218803,-0.344175070524,-10.093662262
118982335,-0.397369295359,0.0401611961424,-9.42147064209,0.0099422223866,-0.00587439956143,0.0137221906334,-0.12773129344,0.146843135357,0.504567444324,0.800605714321,-0.432935297489,-1.83948302269,0.0739581957459,0.205255910754,-0.534323871136,0.0,0.0,0.0,3,3,1,0.0985221639276,0.0102564105764,0.718274116516,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00198392313905,0.00561576802284,-2.27632880211,0.00825662817806,-0.0331216678023,0.00273570162244,-0.397369295359,0.0401611961424,-9.42147064209
119003225,0.0297920443118,0.335234701633,-8.95912361145,0.00887009315193,-0.0126175154001,0.012921593152,-0.144244149327,0.160158902407,0.500116884708,0.801492512226,-0.430431634188,-1.84425222874,0.0665354803205,0.22784717381,-0.530534684658,0.0,0.0,0.0,3,3,1,0.100985221565,0.0102564105764,0.717005074024,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00187421194278,0.00478100031614,-2.27641916275,0.00544347474352,-0.03455318138,0.00592486187816,0.0297920443118,0.335234701633,-8.95912361145
119024251,0.508705079556,0.468304753304,-8.80001449585,0.0109475171193,-0.0348572842777,-0.0052197673358,-0.143326759338,0.14767536521,0.484095007181,0.802867233753,-0.425007611513,-1.85716068745,0.0539846867323,0.239565089345,-0.524438977242,0.0,0.0,0.0,3,3,1,0.0985221639276,0.0102564105764,0.717005074024,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00174947374035,0.00390735827386,-2.27704644203,0.00606164569035,-0.0375363044441,0.0018350421451,0.508705079556,0.468304753304,-8.80001449585
119045950,0.52813565731,-0.371595859528,-9.58359050751,0.0172810330987,-0.0760013461113,-0.0170551761985,-0.135070338845,0.153501003981,0.509018003941,0.804125487804,-0.419212430716,-1.86924517155,0.061417594552,0.239113733172,-0.517202615738,0.0,0.0,0.0,3,3,1,0.0985221639276,0.0102564105764,0.710659921169,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00151977234054,0.00279416376725,-2.2771191597,0.0135113820434,-0.056874640286,-0.00901097618043,0.52813565731,-0.371595859528,-9.58359050751
119066569,0.197354227304,-0.562309741974,-9.68338394165,0.0138243269175,-0.0763219818473,-0.00994515419006,-0.129566058517,0.146010890603,0.494776308537,0.805734276772,-0.41364043951,-1.88160479069,0.0526904985309,0.21627369523,-0.509408533573,0.0,0.0,0.0,3,3,1,0.100985221565,0.0102564105764,0.699238598347,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00123830430675,0.00177168217488,-2.27737236023,0.0160024538636,-0.0625635012984,-0.00714373029768,0.197354227304,-0.562309741974,-9.68338394165
119087735,-0.637695670128,-0.77224367857,-9.78064918518,2.44425609708e-05,-0.0717799589038,0.00955045968294,-0.12773129344,0.14517866075,0.481424689293,0.806329727173,-0.411046981812,-1.88740813732,0.0557210221887,0.209687843919,-0.505242168903,0.0,0.0,0.0,3,3,1,0.0985221639276,0.0102564105764,0.691624343395,0.0173267330974,-0.99816006422,0.93483710289,0.0,1.361144426e+14,7,-0.000954847258981,0.000566517002881,-2.27765846252,0.00961758941412,-0.0681032836437,0.0040709618479,-0.637695670128,-0.77224367857,-9.78064918518
119110534,-0.573614895344,0.277062535286,-9.00870609283,0.00135324290022,-0.0276175588369,0.00863348413259,-0.128648683429,0.159326657653,0.487655431032,0.807964026928,-0.406060934067,-1.89699292183,0.0781074091792,0.207370251417,-0.494921982288,0.0,0.0,0.0,3,3,1,0.0985221639276,0.0102564105764,0.691624343395,0.0173267330974,-0.99816006422,0.93483710289,0.0,1.361144426e+14,7,-0.000796251988504,-0.000852326978929,-2.27746868134,0.000109440741653,-0.0506007224321,0.00813351385295,-0.573614895344,0.277062535286,-9.00870609283
119131062,0.130295217037,0.542417287827,-8.96821403503,0.0214769095182,-0.0402709767222,0.000450193532743,-0.123144410551,0.1584944278,0.507237792015,0.809765815735,-0.401055395603,-1.90831446648,0.0631441771984,0.205002039671,-0.484427720308,0.0,0.0,0.0,3,3,1,0.103448279202,0.0153846153989,0.687817275524,0.0173267330974,-1.0,0.93483710289,0.0,1.361144426e+14,7,-0.000548372452613,-0.00193703430705,-2.27672576904,0.0125964758918,-0.0496313124895,0.00711013423279,0.130295217037,0.542417287827,-8.96821403503
119152297,0.798562526703,0.805265069008,-8.93608665466,0.019200835377,-0.0384628437459,-0.0110205728561,-0.137822493911,0.154333248734,0.497446626425,0.8117005229,-0.395906031132,-1.91973316669,0.0771746784449,0.221510440111,-0.473239004612,0.0,0.0,0.0,3,3,1,0.100985221565,0.0179487187415,0.680203020573,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.000300814019283,-0.00297089875676,-2.27684116364,0.0118850693107,-0.0434579886496,2.33845585171e-05,0.798562526703,0.805265069008,-8.93608665466
119174569,0.584796309471,-0.125038951635,-9.35668754578,0.000967142172158,-0.0784404873848,0.0243558287621,-0.120392255485,0.146843135357,0.507237792015,0.813623905182,-0.390489935875,-1.93074655533,0.0855827257037,0.222940340638,-0.46132799983,0.0,0.0,0.0,3,3,1,0.103448279202,0.0205128211528,0.681472063065,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.000172771367943,-0.00411894964054,-2.27607989311,0.00477803265676,-0.0585783645511,0.01233641617,0.584796309471,-0.125038951635,-9.35668754578
119195645,-0.0875293463469,-0.700453460217,-9.47895050049,-0.0136723723263,-0.0803766101599,0.0326074324548,-0.118557490408,0.162655591965,0.497446626425,0.814652979374,-0.387766450644,-1.93765413761,0.0965410768986,0.229916214943,-0.45610705018,0.0,0.0,0.0,3,3,1,0.103448279202,0.0256410259753,0.672588825226,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.000130662388983,-0.00519218947738,-2.27481937408,-0.00266889133491,-0.0646450296044,0.0172588210553,-0.0875293463469,-0.700453460217,-9.47895050049
119218606,-1.09299063683,-0.682161509991,-9.17641448975,-0.00892852060497,-0.0339065641165,0.0147632937878,-0.130483448505,0.159326657653,0.493886202574,0.817213475704,-0.382316380739,-1.94732296467,0.106150813401,0.22087956965,-0.443564504385,0.0,0.0,0.0,3,3,1,0.103448279202,0.0256410259753,0.672588825226,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-2.20350993914e-05,-0.00654330104589,-2.27448868752,-0.00337928673252,-0.0539320670068,0.0206548124552,-1.09299063683,-0.682161509991,-9.17641448975
119239180,-0.174672961235,0.299800395966,-9.12006473541,0.00368998222984,-0.0228573046625,-0.0161472037435,-0.124061793089,0.144346430898,0.501007020473,0.820046722889,-0.377063453197,-1.96184825897,0.126736864448,0.212047725916,-0.433140933514,0.0,0.0,0.0,3,3,0,0.103448279202,0.0256410259753,0.661167502403,0.0198019798845,-1.0,0.93483710289,0.0,1.361144426e+14,7,-8.08111290098e-05,-0.00759616261348,-2.27425885201,-0.00370223796926,-0.0439408272505,0.00635087676346,-0.174672961235,0.299800395966,-9.12006473541
119260444,0.629179418087,0.794986903667,-9.15369319916,0.0154042225331,-0.0267897695303,-0.0191585458815,-0.136905103922,0.154333248734,0.489435642958,0.823141932487,-0.371886759996,-1.97174620628,0.112564638257,0.220259934664,-0.420488983393,0.0,0.0,0.0,3,3,0,0.108374387026,0.0256410259753,0.654822349548,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-4.07131083193e-05,-0.00846006721258,-2.27415037155,0.00301065039821,-0.0376213043928,0.00585540011525,0.629179418087,0.794986903667,-9.15369319916
119282969,1.07794642448,0.279925495386,-9.21380996704,0.0139752728865,-0.0647808536887,0.044315725565,-0.123144410551,0.146010890603,0.500116884708,0.825447380543,-0.366563290358,-1.98185157776,0.095440633595,0.228365078568,-0.408145099878,0.0,0.0,0.0,3,3,0,0.108374387026,0.0282051283866,0.654822349548,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-1.7233995095e-05,-0.00934854708612,-2.27326083183,0.00905015226454,-0.0455006957054,0.0196068547666,1.07794642448,0.279925495386,-9.21380996704
119303564,0.317818373442,-0.329091250896,-9.25499153137,0.0174075383693,-0.0722892582417,0.0598481111228,-0.126813918352,0.152668789029,0.479644477367,0.826537430286,-0.363820910454,-1.98611176014,0.0827678665519,0.230742320418,-0.401563942432,0.0,0.0,0.0,3,3,0,0.105911329389,0.0256410259753,0.649746179581,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.000332157418597,-0.0102413939312,-2.27309846878,0.0248393733054,-0.0529104545712,0.0301019102335,0.317818373442,-0.329091250896,-9.25499153137
119324864,-0.477362632751,-0.893110275269,-9.11532402039,0.0108797810972,-0.0824039876461,0.0579071119428,-0.116722755134,0.153501003981,0.482314795256,0.828899562359,-0.358408421278,-1.99456608295,0.106556452811,0.225776001811,-0.388628154993,0.0,0.0,0.0,3,3,0,0.105911329389,0.0256410259753,0.643401026726,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.000763581192587,-0.0114382123575,-2.27346014977,0.0233118850738,-0.0713107138872,0.0319412201643,-0.477362632751,-0.893110275269,-9.11532402039
119346798,-0.671969711781,-0.518808841705,-9.15225410461,0.0144698033109,-0.0609904527664,0.00564747070894,-0.129566058517,0.156829938293,0.497446626425,0.8314447999,-0.353121429682,-2.00568270683,0.113992638886,0.217358082533,-0.377146989107,0.0,0.0,0.0,3,3,0,0.105911329389,0.0256410259753,0.643401026726,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.00141965667717,-0.0130095453933,-2.2728600502,0.0210958961397,-0.0699561461806,0.0245898831636,-0.671969711781,-0.518808841705,-9.15225410461
119368405,-0.241648152471,0.0415940582752,-9.37356376648,0.0243750903755,-0.0635092109442,-0.0105656245723,-0.116722755134,0.163487836719,0.499226868153,0.834354579449,-0.347832888365,-2.01032280922,0.135572955012,0.222903326154,-0.362722069025,0.0,0.0,0.0,3,3,0,0.108374387026,0.0307692307979,0.640862941742,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.00193102506455,-0.0142818540335,-2.27161931992,0.0220389347523,-0.0680136457086,0.0212442949414,-0.241648152471,0.0415940582752,-9.37356376648
119389423,0.753892302513,0.681638419628,-9.49831962585,0.0251866709441,-0.0424945652485,0.020381918177,-0.136905103922,0.161823362112,0.489435642958,0.837688088417,-0.342411488295,-2.01974797249,0.144118130207,0.225358277559,-0.351055234671,0.0,0.0,0.0,3,3,0,0.108374387026,0.0307692307979,0.640862941742,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.0022388745565,-0.015512643382,-2.27118039131,0.0155756752938,-0.0503058545291,0.0176620241255,0.753892302513,0.681638419628,-9.49831962585
119411560,0.523829817772,0.238828524947,-9.47416782379,0.0058601424098,-0.0359418801963,0.0398375764489,-0.116722755134,0.160158902407,0.500116884708,0.839445233345,-0.339682549238,-2.02431821823,0.118847824633,0.223352745175,-0.34502825141,0.0,0.0,0.0,3,3,0,0.105911329389,0.0282051283866,0.634517788887,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.00231490866281,-0.0162273384631,-2.26990127563,0.004636681173,-0.034366838634,0.022676486522,0.523829817772,0.238828524947,-9.47416782379
119432727,0.278951644897,-0.294048905373,-9.15566062927,-0.018259100616,-0.0265138670802,0.0520354397595,-0.125896558166,0.150172069669,0.491215854883,0.842277348042,-0.334362179041,-2.02994370461,0.151815220714,0.219347536564,-0.331708282232,0.0,0.0,0.0,3,3,0,0.108374387026,0.0307692307979,0.634517788887,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.00207008351572,-0.0168265458196,-2.26969838142,-0.0162217523903,-0.0274367146194,0.0319633111358,0.278951644897,-0.294048905373,-9.15566062927
119455167,-0.0790363922715,-0.466846704483,-8.81749153137,-0.0237004682422,-0.0398035384715,0.0254394579679,-0.123144410551,0.160158902407,0.49032574892,0.846182644367,-0.329185992479,-2.03591012955,0.175647988915,0.213096663356,-0.31921043992,0.0,0.0,0.0,3,3,0,0.108374387026,0.0282051283866,0.631979703903,0.0173267330974,-0.99816006422,0.93483710289,0.0,1.361144426e+14,7,0.00176231726073,-0.0175530835986,-2.26889801025,-0.0188055466861,-0.0329755842686,0.0330442078412,-0.0790363922715,-0.466846704483,-8.81749153137
119476223,0.00392966903746,-0.121351093054,-9.26895904541,-0.00221644807607,-0.0474215969443,0.0130007341504,-0.133235603571,0.154333248734,0.491215854883,0.849535703659,-0.324059396982,-2.040817976,0.136062473059,0.197750851512,-0.30658274889,0.0,0.0,0.0,3,3,0,0.108374387026,0.0282051283866,0.631979703903,0.0173267330974,-0.99816006422,0.93483710289,0.0,1.361144426e+14,7,0.00168044760358,-0.0182048082352,-2.26885652542,-0.00531310215592,-0.0381125621498,0.0224959254265,0.00392966903746,-0.121351093054,-9.26895904541
119497428,-0.0600678361952,0.129706814885,-9.66275215149,0.00300116185099,-0.0487021803856,0.00755913229659,-0.118557490408,0.1584944278,0.494776308537,0.851228892803,-0.321665257215,-2.04564476013,0.145673438907,0.198070243001,-0.301787257195,0.0,0.0,0.0,3,3,0,0.108374387026,0.0307692307979,0.633248746395,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.00169838313013,-0.0189034752548,-2.26848077774,-0.00194707617629,-0.0419812723994,0.0273703634739,-0.0600678361952,0.129706814885,-9.66275215149
119519380,-0.114136449993,-0.186597645283,-9.81840991974,0.00646935310215,-0.0279431771487,0.0390214473009,-0.125896558166,0.150172069669,0.492996096611,0.85485637188,-0.316917836666,-2.05375957489,0.14988309145,0.200793221593,-0.291399627924,0.0,0.0,0.0,3,3,0,0.105911329389,0.0282051283866,0.625634491444,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.00176352448761,-0.0196581222117,-2.26744604111,0.0050176884979,-0.0370944999158,0.0314512401819,-0.114136449993,-0.186597645283,-9.81840991974
119540890,0.0154192820191,-0.313601434231,-9.42585372925,-0.0109592303634,-0.012023229152,0.0405261553824,-0.114887982607,0.14767536521,0.481424689293,0.858015596867,-0.312098830938,-2.0588555336,0.128144606948,0.203990578651,-0.280006915331,0.0,0.0,0.0,3,3,0,0.105911329389,0.0282051283866,0.621827423573,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.00186650734395,-0.0202261209488,-2.26673865318,0.00319851352833,-0.0286494679749,0.0318144522607,0.0154192820191,-0.313601434231,-9.42585372925
119563558,0.361782431602,0.168204963207,-8.67493057251,-0.0248614437878,-0.0306738875806,0.0417142286897,-0.117640137672,0.141017496586,0.501007020473,0.860782921314,-0.307188332081,-2.06355690956,0.103582233191,0.196572542191,-0.269611269236,0.0,0.0,0.0,3,3,0,0.108374387026,0.0307692307979,0.621827423573,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.00140857393853,-0.020850898698,-2.26594591141,-0.0249732527882,-0.0279132965952,0.0384578481317,0.361782431602,0.168204963207,-8.67493057251
119585278,0.331513047218,0.48076415062,-8.98589992523,-0.0313041247427,-0.0393348634243,0.0277432501316,-0.114887982607,0.157662183046,0.496556520462,0.86337864399,-0.302151143551,-2.06993365288,0.0961897298694,0.221472963691,-0.260287314653,0.0,0.0,0.0,3,3,0,0.108374387026,0.0307692307979,0.621827423573,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.000828871678095,-0.0212680902332,-2.26452708244,-0.0345026217401,-0.0262550581247,0.0313784517348,0.331513047218,0.48076415062,-8.98589992523
119607735,-0.297025263309,-0.580371022224,-9.974817276,-0.0240428242832,-0.0310279652476,0.0410667210817,-0.119474872947,0.154333248734,0.501897156239,0.86570173502,-0.297028541565,-2.07680273056,0.0920446515083,0.203252285719,-0.251816987991,0.0,0.0,0.0,3,3,0,0.105911329389,0.0282051283866,0.620558381081,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.000124579542899,-0.0218782927841,-2.26358032227,-0.0276487469673,-0.0309326387942,0.0366977676749,-0.297025263309,-0.580371022224,-9.974817276
119628436,-0.45454120636,-1.0040576458,-9.98724937439,-0.0219786539674,-0.0163233969361,0.0387578681111,-0.113970600069,0.151004299521,0.509018003941,0.866766870022,-0.29464969039,-2.07924437523,0.084659896791,0.19165854156,-0.247740879655,0.0,0.0,0.0,3,3,0,0.108374387026,0.0282051283866,0.620558381081,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.000177633351996,-0.0222121588886,-2.26286578178,-0.0120064355433,-0.0210172347724,0.0342304036021,-0.45454120636,-1.0040576458,-9.98724937439
119649831,-0.10325332731,-0.97580653429,-9.75805854797,-0.0259796641767,-0.00751267652959,0.0378505811095,-0.131400838494,0.156829938293,0.49833676219,0.86915075779,-0.289878606796,-2.08396911621,0.102926120162,0.196052119136,-0.239313840866,0.0,0.0,0.0,3,3,0,0.108374387026,0.0307692307979,0.621827423573,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.000351173046511,-0.0225146468729,-2.2628929615,-0.0109783485532,-0.0180912632495,0.0352409817278,-0.10325332731,-0.97580653429,-9.75805854797
119672280,0.208520501852,1.12144994736,-9.17684745789,-0.00531489541754,-0.00449478486553,0.0274492632598,-0.104796789587,0.152668789029,0.514358580112,0.871595442295,-0.284889787436,-2.08745527267,0.101206332445,0.23274871707,-0.230909183621,0.0,0.0,0.0,3,3,0,0.108374387026,0.0307692307979,0.621827423573,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.000606590940151,-0.0226171109825,-2.26113176346,-0.0117187723517,-0.00370899192058,0.0367008671165,0.208520501852,1.12144994736,-9.17684745789
119693052,0.149398460984,1.25100564957,-9.34509849548,-0.00537042599171,-0.00641185464337,0.0363851003349,-0.123144410551,0.150172069669,0.495666414499,0.874186217785,-0.27940043807,-2.09017968178,0.103447467089,0.226682275534,-0.22242435813,0.0,0.0,0.0,3,3,0,0.108374387026,0.0307692307979,0.621827423573,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.000902184983715,-0.0225041098893,-2.26021099091,-0.0164109561592,0.00113923265599,0.0367169156671,0.149398460984,1.25100564957,-9.34509849548
119714241,-0.101936124265,1.04800140858,-9.54895019531,-0.00459090806544,-0.0085062738508,0.0359562970698,-0.11305321753,0.154333248734,0.515248715878,0.876276433468,-0.273938387632,-2.0920188427,0.0807543620467,0.227167919278,-0.21376401186,0.0,0.0,0.0,3,3,0,0.108374387026,0.0307692307979,0.621827423573,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00136498652864,-0.022552665323,-2.25879478455,-0.0218579452485,-0.00634859967977,0.0387105718255,-0.160641998053,-0.984302639961,-9.6634683609
119736398,0.0282254535705,-1.50144946575,-9.56734085083,-0.037907525897,-0.0193803217262,0.056253567338,-0.111218452454,0.159326657653,0.496556520462,0.87726277113,-0.271205306053,-2.09258317947,0.0844479873776,0.231106996536,-0.209551781416,0.0,0.0,0.0,3,3,0,0.108374387026,0.0307692307979,0.618020296097,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00187110586558,-0.0227985680103,-2.25742483139,-0.0284497961402,-0.0203911438584,0.047390602529,0.0282254535705,-1.50144946575,-9.56734085083
119757622,0.296661794186,-1.58395028114,-9.37945747375,-0.0418028794229,-0.0289130005985,0.0431538596749,-0.111218452454,0.131030678749,0.49833676219,0.879278540611,-0.265711903572,-2.09557771683,0.0838545486331,0.226954430342,-0.202017247677,0.0,0.0,0.0,3,3,0,0.108374387026,0.0282051283866,0.612944185734,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00229205773212,-0.0231338459998,-2.2571554184,-0.0255380868912,-0.0248436257243,0.0385470464826,0.296661794186,-1.58395028114,-9.37945747375
119779615,-0.0595835521817,0.840295732021,-9.77054691315,-0.0232068579644,-0.0340372733772,0.042378872633,-0.122227028012,0.151004299521,0.48053458333,0.881330549717,-0.260453671217,-2.09752869606,0.103108435869,0.214489787817,-0.194420516491,0.0,0.0,0.0,3,3,0,0.108374387026,0.0282051283866,0.605329930782,0.0173267330974,-0.99816006422,0.93483710289,0.0,1.361144426e+14,7,-0.00278291129507,-0.0236055981368,-2.25651621819,-0.0214500874281,-0.0306560657918,0.0373376905918,-0.0595835521817,0.840295732021,-9.77054691315
119801193,-0.317739069462,1.29624187946,-9.92189311981,-0.00263031944633,-0.0149195976555,0.0354191288352,-0.11305321753,0.155165478587,0.492105990648,0.883531451225,-0.255176991224,-2.10406923294,0.073707818985,0.234795898199,-0.189457327127,0.0,0.0,0.0,3,3,0,0.108374387026,0.0282051283866,0.59390860796,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00311464001425,-0.0238201599568,-2.25595784187,-0.0148474955931,-0.0189968142658,0.0341970287263,-0.317739069462,1.29624187946,-9.92189311981
119822234,-0.881834387779,1.21575522423,-9.85389328003,0.0100160315633,0.00686826650053,0.0481426455081,-0.114887982607,0.143514186144,0.491215854883,0.884440541267,-0.252395570278,-2.10816597939,0.0801630169153,0.223986685276,-0.187606737018,0.0,0.0,0.0,3,3,0,0.108374387026,0.0282051283866,0.59390860796,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00334440404549,-0.023994801566,-2.25559258461,-0.0060652657412,-0.00967776589096,0.0474219247699,-0.881834387779,1.21575522423,-9.85389328003
119843976,0.213608160615,-0.573729932308,-9.15370178223,-0.0109094977379,0.0230282507837,0.0336538739502,-0.110301062465,0.153501003981,0.508127868176,0.886227786541,-0.247149139643,-2.10863351822,0.067654915154,0.216994300485,-0.18007171154,0.0,0.0,0.0,3,3,0,0.108374387026,0.0282051283866,0.590101540089,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00355338212103,-0.0238029081374,-2.25399065018,-0.00935420021415,0.0135530401021,0.0420316644013,0.213608160615,-0.573729932308,-9.15370178223
119864578,0.884095668793,-0.97731667757,-8.81630420685,-0.0129587389529,0.0123634589836,0.0174516960979,-0.106631562114,0.154333248734,0.501007020473,0.888333380222,-0.241995319724,-2.11042904854,0.0974003300071,0.207271501422,-0.174334049225,0.0,0.0,0.0,3,3,0,0.108374387026,0.0282051283866,0.590101540089,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00379390199669,-0.0236287470907,-2.25264835358,-0.0136540569365,0.0122035481036,0.0339450798929,0.884095668793,-0.97731667757,-8.81630420685
119885697,1.04626202583,-0.904148101807,-9.1770067215,-0.0346482023597,-0.01317874901,0.0303975455463,-0.126813918352,0.146010890603,0.496556520462,0.890791773796,-0.237166687846,-2.11070513725,0.0848293527961,0.195813521743,-0.167098686099,0.0,0.0,0.0,3,3,0,0.108374387026,0.0282051283866,0.588832497597,0.0198019798845,-1.0,0.93483710289,0.0,1.361144426e+14,7,-0.00416260259226,-0.0234101433307,-2.25292992592,-0.0262772310525,0.00452797440812,0.0302473362535,1.04626202583,-0.904148101807,-9.1770067215
119908478,-0.185016438365,-0.06118093431,-10.3363733292,-0.023910921067,-0.00799860805273,0.0664130970836,-0.106631562114,0.148507609963,0.488545536995,0.892933368683,-0.232525795698,-2.11168217659,0.0843522325158,0.189074277878,-0.160221517086,0.0,0.0,0.0,3,3,0,0.108374387026,0.0282051283866,0.582487285137,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00461411476135,-0.0231659859419,-2.25254797935,-0.021010056138,-0.000136002388899,0.0467457175255,-0.185016438365,-0.06118093431,-10.3363733292
119929190,-0.680329322815,0.118099182844,-10.1822280884,-0.0190261472017,0.016048040241,0.0710937678814,-0.110301062465,0.157662183046,0.499226868153,0.893907487392,-0.230290323496,-2.11282658577,0.0916166529059,0.186393633485,-0.157774761319,0.0,0.0,0.0,3,3,0,0.108374387026,0.0282051283866,0.582487285137,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00486258929595,-0.0228755418211,-2.25134205818,-0.0153548996896,0.00754905305803,0.0508643575013,-0.680329322815,0.118099182844,-10.1822280884
119950266,-1.00411295891,0.256846040487,-9.93183612823,0.00113695813343,0.031494833529,0.0576186478138,-0.106631562114,0.148507609963,0.501897156239,0.895620584488,-0.225807145238,-2.1150124073,0.0551454052329,0.196678206325,-0.152430936694,0.0,0.0,0.0,3,3,0,0.108374387026,0.0230769235641,0.579949259758,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00479512428865,-0.022546581924,-2.25014281273,0.00437874859199,0.0141693400219,0.0580154173076,-1.00411295891,0.256846040487,-9.93183612823
119972246,0.391287684441,0.345561027527,-9.09037971497,0.0250027813017,0.0128649277613,0.0119881536812,-0.116722755134,0.155165478587,0.492996096611,0.897037386894,-0.221265673637,-2.12059736252,0.0561946444213,0.201501265168,-0.149785637856,0.0,0.0,0.0,3,3,0,0.108374387026,0.0205128211528,0.578680217266,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00449881423265,-0.0220148563385,-2.25026607513,0.0149296065792,0.0158326849341,0.0374581068754,0.391287684441,0.345561027527,-9.09037971497
119993616,0.724438130856,0.209503024817,-9.14056110382,0.00548780616373,0.00194717408158,0.00110152980778,-0.124061793089,0.154333248734,0.491215854883,0.898287177086,-0.216376245022,-2.12178778648,0.0329776480794,0.202651754022,-0.145021647215,0.0,0.0,0.0,3,3,0,0.108374387026,0.0230769235641,0.579949259758,0.0173267330974,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00452001160011,-0.0218636393547,-2.24928426743,-0.00147421180736,0.00474293110892,0.0244902912527,0.724438130856,0.209503024817,-9.14056110382
